664448726,66,-62,54,56,89,-60,-60,54,0,0,0,0,0,0,0,0,0,0,0,0
3980989936,66,-62,54,56,89,-60,-60,54,0,0,0,0,0,0,0,0,0,0,0,0
2512466269,66,-62,54,56,89,-60,-60,-343,54,0,0,0,0,0,0,0,0,0,0,0
